ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	chromosome_name	gene_biotype	description
ENSG00000144136	2738.29497417421	-0.616919574903713	0.148239398946773	-4.16164379569041	3.15964938932148e-05	0.00226849929625163	SLC20A1	2	protein_coding	solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946]
ENSG00000075426	617.929098919804	-0.608111864603234	0.112310524554896	-5.41455813703367	6.14402388380334e-08	1.35091725145126e-05	FOSL2	2	protein_coding	FOS like 2, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3798]
ENSG00000153234	62.3428893410855	-1.02237618938394	0.283075362380501	-3.61167492920028	0.000304225765452768	0.0143385197261085	NR4A2	2	protein_coding	nuclear receptor subfamily 4 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7981]
ENSG00000118263	236.262459944887	-0.596978495233357	0.165314937156411	-3.61115883114986	0.000304831895696365	0.0143385197261085	KLF7	2	protein_coding	Kruppel like factor 7 [Source:HGNC Symbol;Acc:HGNC:6350]
ENSG00000079308	1111.88703849909	-0.85311049826284	0.219295689372006	-3.89022921839404	0.000100149576016986	0.00604697026371398	TNS1	2	protein_coding	tensin 1 [Source:HGNC Symbol;Acc:HGNC:11973]
ENSG00000132326	188.143027136276	-0.826489987375106	0.244981267339818	-3.3736864714177	0.000741687924475625	0.027274475104236	PER2	2	protein_coding	period circadian regulator 2 [Source:HGNC Symbol;Acc:HGNC:8846]
ENSG00000163637	126.869445906629	-0.899661759570677	0.235282213918829	-3.82375592521861	0.00013143402904869	0.00753931151864479	PRICKLE2	3	protein_coding	prickle planar cell polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:20340]
ENSG00000244503	74.5083007755404	-0.83565854310491	0.252920924383651	-3.30403087503079	0.0009530533547081	0.0321358629571543	EEF1A1P45	3	processed_pseudogene	eukaryotic translation elongation factor 1 alpha 1 pseudogene 45 [Source:HGNC Symbol;Acc:HGNC:56202]
ENSG00000134109	1249.41824424097	-0.604386628064322	0.178184851726315	-3.3919080225329	0.000694077353777263	0.0260545463996018	EDEM1	3	protein_coding	ER degradation enhancing alpha-mannosidase like protein 1 [Source:HGNC Symbol;Acc:HGNC:18967]
ENSG00000187288	436.238703847067	0.967482181210517	0.120087354960403	8.05648672609642	7.85185172488508e-16	1.03585553880546e-12	CIDEC	3	protein_coding	cell death inducing DFFA like effector c [Source:HGNC Symbol;Acc:HGNC:24229]
ENSG00000114019	271.024803510815	-1.19565982399695	0.150383523671113	-7.95073685473584	1.85405396112052e-15	2.17418727840733e-12	AMOTL2	3	protein_coding	angiomotin like 2 [Source:HGNC Symbol;Acc:HGNC:17812]
ENSG00000196428	1060.98776644694	-1.13532768010013	0.156841637432744	-7.23868800838669	4.53045861600142e-13	2.98840376457993e-10	TSC22D2	3	protein_coding	TSC22 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:29095]
ENSG00000231574	100.174700797145	-0.595258911484706	0.186984386214696	-3.18346854266874	0.00145521924618181	0.0437560795561333	LINC02015	3	lncRNA	long intergenic non-protein coding RNA 2015 [Source:HGNC Symbol;Acc:HGNC:52850]
ENSG00000109819	175.30884545331	-0.832746505434611	0.220341059261656	-3.77935237411073	0.000157236780915711	0.00865007674411183	PPARGC1A	4	protein_coding	PPARG coactivator 1 alpha [Source:HGNC Symbol;Acc:HGNC:9237]
ENSG00000187758	239.055167911174	-1.03964657012905	0.2957051754158	-3.51582135370871	0.000438395861063532	0.0188850200721001	ADH1A	4	protein_coding	alcohol dehydrogenase 1A (class I), alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:249]
ENSG00000154447	155.216863613357	-0.59374547831324	0.165689683469826	-3.58347886168403	0.000339048213726256	0.0156258290291131	SH3RF1	4	protein_coding	SH3 domain containing ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17650]
ENSG00000151014	83.9868273437294	-1.12271277813761	0.21965818914464	-5.11118106959503	3.20150944525761e-07	5.27948916957013e-05	NOCT	4	protein_coding	nocturnin [Source:HGNC Symbol;Acc:HGNC:14254]
ENSG00000137628	342.624732505399	0.593192079316974	0.139516958875286	4.25175608828479	2.12100792222774e-05	0.00167053116501429	DDX60	4	protein_coding	DExD/H-box helicase 60 [Source:HGNC Symbol;Acc:HGNC:25942]
ENSG00000170185	614.55022499058	-0.77112909096148	0.130632875652443	-5.90302469504782	3.56896826047449e-09	1.07619688631565e-06	USP38	4	protein_coding	ubiquitin specific peptidase 38 [Source:HGNC Symbol;Acc:HGNC:20067]
ENSG00000138670	778.496380709638	-1.05611178352245	0.166612573814652	-6.33872798038233	2.31669844403807e-10	8.43118461323371e-08	RASGEF1B	4	protein_coding	RasGEF domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24881]
ENSG00000169429	907.779925749507	-0.623167283724679	0.191400170944694	-3.25583452015174	0.00113059624576204	0.0363790023712579	CXCL8	4	protein_coding	C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]
ENSG00000154553	64.0023268739015	0.866077034029126	0.257010761306483	3.36980844547725	0.000752204537586009	0.0274697809331583	PDLIM3	4	protein_coding	PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]
ENSG00000112964	1248.99754743952	-0.588460783906599	0.112079488401872	-5.25038784792284	1.51779292377568e-07	2.69058844826436e-05	GHR	5	protein_coding	growth hormone receptor [Source:HGNC Symbol;Acc:HGNC:4263]
ENSG00000168621	45.6178511508567	-1.4268627667788	0.394865562272266	-3.61354066575945	0.000302043957131704	0.0143385197261085	GDNF	5	protein_coding	glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]
ENSG00000113369	494.704484285003	-0.803714145843916	0.108727237506549	-7.39202213056782	1.44612449121556e-13	1.0901712771635e-10	ARRDC3	5	protein_coding	arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]
ENSG00000145632	1256.89572497302	-0.73173304616811	0.096999585251744	-7.54367190611213	4.56919835984161e-14	4.0186099574807e-11	PLK2	5	protein_coding	polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]
ENSG00000111859	482.631877926445	-0.895649914658164	0.119359544213885	-7.50379804612199	6.19947937668019e-14	5.03302348780636e-11	NEDD9	6	protein_coding	neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]
ENSG00000112773	963.832393574719	-0.960404754944493	0.141081650414736	-6.80743918235436	9.93512876766543e-12	5.24276745069705e-09	TENT5A	6	protein_coding	terminal nucleotidyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:18345]
ENSG00000131016	7253.70553717899	0.966307277580295	0.0975080301441838	9.91002767824794	3.76541846654778e-23	1.98701132479726e-19	AKAP12	6	protein_coding	A-kinase anchoring protein 12 [Source:HGNC Symbol;Acc:HGNC:370]
ENSG00000164442	2301.70656241531	-0.64650995803134	0.121845601025057	-5.30597701182815	1.12071081985712e-07	2.07508456013545e-05	CITED2	6	protein_coding	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]
ENSG00000170542	96.1226650998912	-0.686055410917944	0.214264350866024	-3.20191113521691	0.00136519105954118	0.0418843791930164	SERPINB9	6	protein_coding	serpin family B member 9 [Source:HGNC Symbol;Acc:HGNC:8955]
ENSG00000204569	283.302632147307	-0.717454735415033	0.161562960726955	-4.44071297150557	8.96613201144469e-06	0.000786711226112561	PPP1R10	6	protein_coding	protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]
ENSG00000137331	199.434184828989	-0.990908515351373	0.183567138978847	-5.39807135886973	6.73610771219254e-08	1.39907460670344e-05	IER3	6	protein_coding	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]
ENSG00000118523	127.655994742748	-1.53509322006826	0.270714430290277	-5.67052601674109	1.42359748382028e-08	4.06071563357817e-06	CCN2	6	protein_coding	cellular communication network factor 2 [Source:HGNC Symbol;Acc:HGNC:2500]
ENSG00000135540	565.008292705338	-0.630070725917838	0.182674895258047	-3.44913692178556	0.000562381460291853	0.0221469176564187	NHSL1	6	protein_coding	NHS like 1 [Source:HGNC Symbol;Acc:HGNC:21021]
ENSG00000197279	180.062748659565	-0.980116313129773	0.18149251539006	-5.40031257500249	6.65248819348358e-08	1.39907460670344e-05	ZNF165	6	protein_coding	zinc finger protein 165 [Source:HGNC Symbol;Acc:HGNC:12953]
ENSG00000118503	796.041579224647	-0.827279363883015	0.155745893297546	-5.31172505654794	1.08592353933238e-07	2.04657804180607e-05	TNFAIP3	6	protein_coding	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]
ENSG00000244731	299.550210798662	-0.629504912237216	0.194976132629005	-3.22862549251103	0.00124386670766976	0.0393046983016366	C4A	6	protein_coding	complement C4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]
ENSG00000106546	317.345963860137	-0.683764232090008	0.128352496632195	-5.32723749074701	9.97177449416555e-08	1.91349287293497e-05	AHR	7	protein_coding	aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]
ENSG00000196924	2551.21145296415	-0.729269272245354	0.13445069600318	-5.42406468634501	5.82587830005902e-08	1.30821956550687e-05	FLNA	X	protein_coding	filamin A [Source:HGNC Symbol;Acc:HGNC:3754]
ENSG00000005889	394.208678940897	-0.634235743250902	0.170471405157772	-3.72048169993034	0.000198843150861893	0.0101216222885026	ZFX	X	protein_coding	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]
ENSG00000175556	337.01881528357	-0.872825939004354	0.221038478531462	-3.94875111701475	7.85599768455491e-05	0.00505562192456052	LONRF3	X	protein_coding	LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:21152]
ENSG00000205189	540.144038335487	-0.623237005668487	0.149350657357842	-4.17297798813983	3.00643997341234e-05	0.0022034699638468	ZBTB10	8	protein_coding	zinc finger and BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:30953]
ENSG00000164764	64.2803206693403	1.03663153395028	0.242516970432384	4.27447007977245	1.91592430562215e-05	0.00154356222301803	SBSPON	8	protein_coding	somatomedin B and thrombospondin type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362]
ENSG00000173334	2227.23747859745	-0.97597329430197	0.138243882813693	-7.05979370976768	1.66749967287369e-12	9.77710641528276e-10	TRIB1	8	protein_coding	tribbles pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:16891]
ENSG00000155090	824.671457235884	-0.869563882694502	0.092289102234342	-9.42217295045834	4.41847687727732e-21	1.16581512406962e-17	KLF10	8	protein_coding	Kruppel like factor 10 [Source:HGNC Symbol;Acc:HGNC:11810]
ENSG00000288818	99.1924624867968	-0.742133447649714	0.219610720775637	-3.37931338246418	0.00072667123219336	0.0268156929530375		8	lncRNA	novel transcript, antisense to RB1CC1
ENSG00000254166	688.622614526505	-1.31513002901081	0.280294626969457	-4.69195590093888	2.7060546521242e-06	0.000300628429458093	CASC19	8	lncRNA	cancer susceptibility 19 [Source:HGNC Symbol;Acc:HGNC:49476]
ENSG00000136997	1153.11237029303	-1.0131306207379	0.120165926158483	-8.43109734286664	3.42438744928844e-17	7.22819702795805e-14	MYC	8	protein_coding	MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]
ENSG00000130222	344.396871847339	0.803860794532254	0.178406152302158	4.5057907709976	6.61262200520548e-06	0.00064027167562329	GADD45G	9	protein_coding	growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]
ENSG00000165030	806.503698724348	-0.779581463971839	0.141489043330799	-5.509836278624	3.59167608697159e-08	8.92514416834974e-06	NFIL3	9	protein_coding	nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]
ENSG00000169692	3128.03544099097	0.685079559898518	0.136097825967078	5.03372890074114	4.81029816163213e-07	7.46586570556845e-05	AGPAT2	9	protein_coding	1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325]
ENSG00000167103	61.585201469887	-1.35779992326931	0.430401651425433	-3.15472749412661	0.00160648078538106	0.0468364591406401	PIP5KL1	9	protein_coding	phosphatidylinositol-4-phosphate 5-kinase like 1 [Source:HGNC Symbol;Acc:HGNC:28711]
ENSG00000148400	190.179973090578	-0.919187859983875	0.242710688312443	-3.78717503697488	0.000152369766199424	0.00846373953930906	NOTCH1	9	protein_coding	notch receptor 1 [Source:HGNC Symbol;Acc:HGNC:7881]
ENSG00000147852	189.850305275483	0.62671155154241	0.140796925784443	4.45117354694157	8.54022863553671e-06	0.000763843839147919	VLDLR	9	protein_coding	very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]
ENSG00000107331	902.875818445097	-0.616448804309275	0.138857482681199	-4.43943525697186	9.01952419552965e-06	0.000786711226112561	ABCA2	9	protein_coding	ATP binding cassette subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:32]
ENSG00000086205	72.1999816839651	-0.742958603778855	0.211126208882927	-3.51902593102895	0.000433134370031452	0.0187348366447211	FOLH1	11	protein_coding	folate hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3788]
ENSG00000167995	59.2236270278915	1.16017487479212	0.306993464345408	3.77915170691312	0.000157363533718919	0.00865007674411183	BEST1	11	protein_coding	bestrophin 1 [Source:HGNC Symbol;Acc:HGNC:12703]
ENSG00000109956	75.4632902545714	-0.909341904736941	0.281768307631754	-3.22726822040387	0.00124978247418365	0.0393053256008297	B3GAT1	11	protein_coding	beta-1,3-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:921]
ENSG00000254399	53.9127447962748	1.43795689666274	0.319633018093255	4.49877457980014	6.83462804613519e-06	0.000655751494535553	GLYATL1P4	11	unprocessed_pseudogene	glycine-N-acyltransferase like 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:37864]
ENSG00000150782	185.779016851782	-0.965245338499631	0.158245538793863	-6.09966856479285	1.0628862046018e-09	3.39930333435376e-07	IL18	11	protein_coding	interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]
ENSG00000197580	55.7605362935618	-0.859059425098577	0.254829116415661	-3.37111958469193	0.000748633532050447	0.0274342996432653	BCO2	11	protein_coding	beta-carotene oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:18503]
ENSG00000110244	7021.43419042523	0.923111070481251	0.199390145141043	4.62967249373468	3.66244528397498e-06	0.000382707401258138	APOA4	11	protein_coding	apolipoprotein A4 [Source:HGNC Symbol;Acc:HGNC:602]
ENSG00000110693	836.812069957552	-0.589380194127502	0.152828058540554	-3.8564920588264	0.000115025833054282	0.00674434801141608	SOX6	11	protein_coding	SRY-box transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:16421]
ENSG00000085741	144.613516499033	0.762307539950413	0.16967552138333	4.49273727721874	7.03135072542191e-06	0.000667413296503366	WNT11	11	protein_coding	Wnt family member 11 [Source:HGNC Symbol;Acc:HGNC:12776]
ENSG00000162105	382.418030951677	-0.702678989409156	0.188401499744654	-3.72968893751651	0.000191716303577637	0.0100665366565093	SHANK2	11	protein_coding	SH3 and multiple ankyrin repeat domains 2 [Source:HGNC Symbol;Acc:HGNC:14295]
ENSG00000110092	270.258898178126	-0.79216443310645	0.144409703250604	-5.48553466474308	4.12220708361385e-08	9.66794968010236e-06	CCND1	11	protein_coding	cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]
ENSG00000149212	260.908839812507	-0.792841973523443	0.170332073528773	-4.65468397758638	3.24477995571853e-06	0.000349442935231157	SESN3	11	protein_coding	sestrin 3 [Source:HGNC Symbol;Acc:HGNC:23060]
ENSG00000167244	506.423209467028	-0.700833994528092	0.102369059326913	-6.84615057651351	7.58636279430616e-12	4.21402489111091e-09	IGF2	11	protein_coding	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]
ENSG00000110723	191.540058009906	-1.02108041488272	0.286314306534266	-3.56629197905803	0.000362067962151306	0.0164002801396776	EXPH5	11	protein_coding	exophilin 5 [Source:HGNC Symbol;Acc:HGNC:30578]
ENSG00000067082	12336.7660091926	-0.596281885132382	0.100958058027586	-5.9062337051833	3.50017343439377e-09	1.07619688631565e-06	KLF6	10	protein_coding	Kruppel like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]
ENSG00000148426	253.615236884622	-0.595619947083831	0.125800854251976	-4.73462561622054	2.19459816620846e-06	0.00026072216787467	PROSER2	10	protein_coding	proline and serine rich 2 [Source:HGNC Symbol;Acc:HGNC:23728]
ENSG00000122870	152.769604878738	-0.772131795553539	0.188159048443776	-4.10361235316441	4.06748780769078e-05	0.00287973808361389	BICC1	10	protein_coding	BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]
ENSG00000165507	413.118214158028	-0.627488815510457	0.140253671534673	-4.47395642940678	7.67853949319709e-06	0.000698614705268983	DEPP1	10	protein_coding	DEPP1 autophagy regulator [Source:HGNC Symbol;Acc:HGNC:23355]
ENSG00000148677	1907.80346917982	-1.43851275790691	0.147568592120371	-9.74809569731148	1.87960913411527e-22	6.61246493381752e-19	ANKRD1	10	protein_coding	ankyrin repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:15819]
ENSG00000148840	259.895883281061	-0.749958698418775	0.182819815712786	-4.10217402033146	4.09286254066783e-05	0.00287973808361389	PPRC1	10	protein_coding	PPARG related coactivator 1 [Source:HGNC Symbol;Acc:HGNC:30025]
ENSG00000138131	216.445886236405	-0.728214663795469	0.168197986314898	-4.32950881131308	1.49442291363497e-05	0.00123219839300809	LOXL4	10	protein_coding	lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]
ENSG00000150347	198.799540286573	-0.977045133313503	0.18309733519177	-5.33620618940293	9.49114676833377e-08	1.85499190727768e-05	ARID5B	10	protein_coding	AT-rich interaction domain 5B [Source:HGNC Symbol;Acc:HGNC:17362]
ENSG00000119922	454.525742263574	-0.665066017169317	0.157923767466843	-4.21131048123552	2.53893506798824e-05	0.0019277640796797	IFIT2	10	protein_coding	interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]
ENSG00000165828	245.173714484552	0.781574436101011	0.225500548812753	3.46595358732364	0.000528354478210765	0.0214471275501401	PRAP1	10	protein_coding	proline rich acidic protein 1 [Source:HGNC Symbol;Acc:HGNC:23304]
ENSG00000180525	68.8166439075894	-0.892510768866909	0.274502182585776	-3.25137949891534	0.00114846447789812	0.0368416234034553	DIP2C-AS1	10	lncRNA	DIP2C antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30724]
ENSG00000171988	1508.19150253599	-0.675547219139545	0.208288805632295	-3.24331985623908	0.00118145495738625	0.0376709233240316	JMJD1C	10	protein_coding	jumonji domain containing 1C [Source:HGNC Symbol;Acc:HGNC:12313]
ENSG00000134294	5956.62984560779	-0.999976302277788	0.159653983505795	-6.26339713121843	3.76679678299678e-10	1.32515910825827e-07	SLC38A2	12	protein_coding	solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]
ENSG00000167566	130.224167373592	-0.623118697773692	0.172169910952155	-3.61920787626388	0.00029550619008089	0.0141413328233728	NCKAP5L	12	protein_coding	NCK associated protein 5 like [Source:HGNC Symbol;Acc:HGNC:29321]
ENSG00000139318	749.936972244271	-0.917940799646096	0.14181494603488	-6.47280717097565	9.6198689139341e-11	3.76029987102446e-08	DUSP6	12	protein_coding	dual specificity phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:3072]
